#,Thermostat,identifier,5.22688E+11,,,,,,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 APT D,,,,,,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Living Room (F),Living Room2,Main Bedroom 3 (F),Main Bedroom 32,Bedroom 1 (F),Bedroom 12,Kitchen (F),Kitchen2,Bedroom 2 (F),Bedroom 22
1/1/2024,12:25:00,heat,compressorHeatOff,hold,Home,72,72,71.7,52,54.5,0,0,0,0,,72,52,0,72.2,0,71,1,70.6,0,70.8,0,73.2,0
1/1/2024,12:30:00,heat,compressorHeatOff,hold,Home,72,72,71.5,52,54.8,0,0,0,0,,72,52,0,72.1,0,70.7,1,70.4,0,70.7,0,72.9,0
1/1/2024,12:35:00,heat,compressorHeatOff,hold,Home,72,72,71.2,52,54.8,0,0,0,0,,71.9,52,0,72.1,0,70.6,0,70.3,0,70.6,0,72.7,0
1/1/2024,12:40:00,heat,compressorHeatOff,hold,Home,72,72,70.9,52,54.8,0,0,225,225,,72,52,0,72,0,70.4,0,70.1,0,70.5,0,72.5,0
1/1/2024,12:45:00,heat,compressorHeatStage1On,hold,Home,72,72,71.1,51,54.8,0,0,240,285,,72.6,51,1,72.3,0,70.8,0,70.5,0,70.8,1,72.8,1
1/1/2024,12:50:00,heat,compressorHeatOff,hold,Home,72,72,72.1,52,54.8,0,0,0,0,,72.5,52,0,73.3,0,72,0,71.6,0,71.5,1,73.7,1
1/1/2024,12:55:00,heat,compressorHeatOff,hold,Home,72,72,72.3,52,54.8,0,0,0,0,,72.5,52,0,73.3,0,72.2,0,71.9,0,71.8,0,74,0
1/1/2024,13:00:00,heat,compressorHeatOff,hold,Home,72,72,72.2,52,55.4,0,0,0,0,,72.4,52,0,73.1,0,71.9,0,71.6,0,71.7,0,73.7,0
1/1/2024,13:05:00,heat,compressorHeatOff,hold,Home,72,72,72.1,52,55.4,0,0,0,0,,72.4,52,0,72.9,0,71.7,0,71.3,0,71.5,0,73.3,0
1/1/2024,13:10:00,heat,compressorHeatOff,hold,Home,72,72,72,52,55.4,0,0,0,0,,72.4,52,0,72.8,0,71.3,0,71.1,0,71.2,0,73.1,0
1/1/2024,13:15:00,heat,compressorHeatOff,hold,Home,72,72,71.9,52,55.4,0,0,0,0,,72.3,52,0,72.7,0,71.2,0,70.9,0,71.1,0,72.9,0
1/1/2024,13:20:00,heat,compressorHeatOff,hold,Home,72,72,71.8,52,55.4,0,0,0,0,,72.3,52,0,72.6,0,71,0,70.8,0,70.9,0,72.7,0
1/1/2024,13:25:00,heat,compressorHeatOff,hold,Home,72,72,71.7,52,55.4,0,0,0,0,,72.3,52,0,72.5,0,70.8,0,70.7,0,70.8,0,72.5,0
1/1/2024,13:30:00,heat,compressorHeatOff,hold,Home,72,72,71.6,52,55.4,0,0,0,0,,72.3,52,0,72.5,0,70.7,0,70.5,0,70.7,0,72.4,0
1/1/2024,13:35:00,heat,compressorHeatOff,hold,Home,72,72,71.5,52,55.4,0,0,0,0,,72.3,52,0,72.4,0,70.6,0,70.4,0,70.6,0,72.4,0
1/1/2024,13:40:00,heat,compressorHeatOff,hold,Home,72,72,71.3,54,55.4,0,0,0,0,,72.3,54,0,72.3,0,70.4,0,70.3,0,70.5,0,72.2,0
1/1/2024,13:45:00,heat,compressorHeatOff,hold,Home,72,72,71.2,54,55.4,0,0,0,0,,72.3,54,0,72.2,0,70.3,0,70.2,0,70.5,0,72.2,0
1/1/2024,13:50:00,heat,compressorHeatOff,hold,Home,72,72,71.2,54,55.4,0,0,0,0,,72.2,54,0,72.1,0,70.2,0,70.2,0,70.4,0,72.2,0
1/1/2024,13:55:00,heat,compressorHeatOff,hold,Home,72,72,71.1,54,55.4,0,0,0,0,,72.2,54,0,72.1,0,70.1,0,70.1,0,70.4,0,72,0
1/1/2024,14:00:00,heat,compressorHeatOff,hold,Home,72,72,71,54,55.7,0,0,30,30,,72.2,54,0,72,0,70,0,70,0,70.3,0,72,0
1/1/2024,14:05:00,heat,compressorHeatStage1On,hold,Home,72,72,70.9,53,55.7,0,0,300,300,,71.5,53,0,72,0,69.9,0,70,0,70.3,0,72,0
1/1/2024,14:10:00,heat,compressorHeatStage1On,hold,Home,72,72,71.6,52,55.7,0,0,135,180,,71.8,52,1,72.7,0,70.9,0,70.8,0,70.7,0,72.8,0
1/1/2024,14:15:00,heat,compressorHeatOff,hold,Home,72,72,72.3,53,55.7,0,0,0,0,,72.2,53,0,73.3,0,71.7,0,71.7,0,71.4,0,73.7,0
1/1/2024,14:20:00,heat,compressorHeatOff,hold,Home,72,72,72.4,52,55.7,0,0,0,0,,72.4,52,0,73.4,0,71.6,0,71.9,0,71.5,0,73.8,0
1/1/2024,14:25:00,heat,compressorHeatOff,hold,Home,72,72,72.2,52,55.7,0,0,0,0,,72.4,52,1,73.2,0,71.4,0,71.7,0,71.4,0,73.6,0
1/1/2024,14:30:00,heat,compressorHeatOff,hold,Home,72,72,72.2,52,55.7,0,0,0,0,,72.4,52,0,73.1,0,71.2,0,71.6,0,71.2,0,73.5,0
1/1/2024,14:35:00,heat,compressorHeatOff,hold,Home,72,72,72.2,53,55.7,0,0,0,0,,72.6,53,0,72.9,0,71,0,71.4,0,71,0,73.4,0
1/1/2024,14:40:00,heat,compressorHeatOff,hold,Home,72,72,72.4,52,55.7,0,0,0,0,,72.6,52,0,72.8,0,70.8,0,71.4,0,70.9,0,73.3,0
1/1/2024,14:45:00,heat,compressorHeatOff,hold,Home,72,72,72.6,52,55.7,0,0,0,0,,72.6,52,0,72.8,0,70.6,0,71.3,0,70.8,0,73.2,0
1/1/2024,14:50:00,heat,compressorHeatOff,hold,Home,72,72,72.5,54,55.7,0,0,0,0,,72.5,54,0,72.7,0,70.5,0,71.3,0,70.7,0,73.2,0
1/1/2024,14:55:00,heat,compressorHeatOff,hold,Home,72,72,72.2,54,55.7,0,0,0,0,,72.5,54,0,72.7,0,70.4,0,71.2,0,70.6,0,73.2,0
1/1/2024,15:00:00,heat,compressorHeatOff,hold,Home,72,72,71.9,54,55.7,0,0,0,0,,72.4,54,0,72.6,0,70.3,0,71.2,0,70.5,0,73.1,0
1/1/2024,15:05:00,heat,compressorHeatOff,hold,Home,72,72,71.7,54,55.7,0,0,0,0,,72.4,54,1,72.6,0,70.1,1,71.1,0,70.5,0,73.1,0
1/1/2024,15:10:00,heat,compressorHeatOff,hold,Home,72,72,71.6,54,55.7,0,0,0,0,,72.4,54,1,72.6,0,70.1,1,71.1,0,70.4,1,73.1,0
1/1/2024,15:15:00,heat,compressorHeatOff,hold,Home,72,72,71.3,53,55.7,0,0,0,0,,72.2,53,1,72.5,1,70.2,1,71,0,70.3,1,73,0
1/1/2024,15:20:00,heat,compressorHeatOff,hold,Home,72,72,71,52,55.7,0,0,180,180,,71.9,52,0,72.4,1,70.1,1,71,0,70.2,1,72.8,0
1/1/2024,15:25:00,heat,compressorHeatStage1On,hold,Home,72,72,71.2,52,55.7,0,0,180,225,,72.3,52,0,72.4,1,70.3,1,71.1,0,70.4,0,72.8,0
1/1/2024,15:30:00,heat,compressorHeatOff,hold,Home,72,72,71.9,51,55.7,0,0,0,0,,73.1,51,0,73.2,0,71.1,0,72,0,70.9,0,73.6,0
1/1/2024,15:35:00,heat,compressorHeatOff,hold,Home,72,72,72,51,55.7,0,0,0,0,,73,51,0,73.1,0,71.2,0,72.2,0,71.2,0,73.7,0
1/1/2024,15:40:00,heat,compressorHeatOff,hold,Home,72,72,71.9,51,55.7,0,0,0,0,,72.8,51,0,73,0,71.1,0,72.1,0,71,0,73.3,0
1/1/2024,15:45:00,heat,compressorHeatOff,hold,Home,72,72,71.8,51,55.7,0,0,0,0,,72.6,51,0,72.8,0,70.8,0,72,0,70.9,0,73.2,0
1/1/2024,15:50:00,heat,compressorHeatOff,hold,Home,72,72,71.5,52,55.7,0,0,0,0,,72.4,52,0,72.7,0,70.7,0,71.9,0,70.7,0,73,0
1/1/2024,15:55:00,heat,compressorHeatOff,hold,Home,72,72,71.5,52,55.7,0,0,0,0,,72.3,52,0,72.6,0,70.6,0,71.8,0,70.6,0,72.9,0
1/1/2024,16:00:00,heat,compressorHeatOff,hold,Home,72,72,71.4,52,56,0,0,0,0,,72.3,52,0,72.4,0,70.5,0,71.7,0,70.4,0,72.7,0
1/1/2024,16:05:00,heat,compressorHeatOff,hold,Home,72,72,71.4,52,56,0,0,0,0,,72.3,52,0,72.4,0,70.5,0,71.6,0,70.4,0,72.6,0
1/1/2024,16:10:00,heat,compressorHeatOff,hold,Home,72,72,71.4,52,56,0,0,0,0,,72.3,52,0,72.3,0,70.4,0,71.5,0,70.3,0,72.6,0
1/1/2024,16:15:00,heat,compressorHeatOff,hold,Home,72,72,71.4,52,56,0,0,0,0,,72.2,52,0,72.2,0,70.4,0,71.5,0,70.2,0,72.6,0
1/1/2024,16:20:00,heat,compressorHeatOff,hold,Home,72,72,71.4,52,56,0,0,0,0,,72.2,52,0,72.2,0,70.3,0,71.4,0,70.2,0,72.5,0
1/1/2024,16:25:00,heat,compressorHeatOff,hold,Home,72,72,71.3,52,56,0,0,0,0,,72.1,52,0,72,0,70.3,0,71.3,0,70.1,0,72.5,0
1/1/2024,16:30:00,heat,compressorHeatOff,hold,Home,72,72,71.2,52,55,0,0,0,0,,71.9,52,0,71.9,0,70.2,0,71.2,0,70,0,72.4,0
1/1/2024,16:35:00,heat,compressorHeatOff,hold,Home,72,72,71.1,52,55,0,0,0,0,,71.7,52,0,71.8,0,70.1,0,71.2,0,70,0,72.2,0
1/1/2024,16:40:00,heat,compressorHeatOff,hold,Home,72,72,71,52,55,0,0,90,90,,71.6,52,0,71.7,0,70,0,71,0,69.9,0,72.1,0
1/1/2024,16:45:00,heat,compressorHeatStage1On,hold,Home,72,72,71,53,55,0,0,300,300,,71.5,53,0,71.7,0,70.1,0,71,0,69.8,0,72.1,0
1/1/2024,16:50:00,heat,compressorHeatStage1On,hold,Home,72,72,71.7,51,55,0,0,90,135,,72.7,51,0,72.5,0,70.9,0,71.7,0,70.3,0,72.7,0
1/1/2024,16:55:00,heat,compressorHeatOff,hold,Home,72,72,72.3,51,55,0,0,0,0,,73,51,0,73,0,71.4,0,72.3,0,71.1,0,73.3,0
1/1/2024,17:00:00,heat,compressorHeatOff,hold,Home,72,72,72.2,51,53.7,0,0,0,0,,72.7,51,0,72.8,0,71.3,0,72.3,0,71,0,73.2,0
1/1/2024,17:05:00,heat,compressorHeatOff,hold,Home,72,72,72,51,53.7,0,0,0,0,,72.5,51,0,72.6,0,71.1,0,72.1,0,70.8,0,72.9,0
1/1/2024,17:10:00,heat,compressorHeatOff,hold,Home,72,72,71.7,51,53.7,0,0,0,0,,72.2,51,0,72.4,0,70.8,0,71.9,0,70.6,0,72.6,0
1/1/2024,17:15:00,heat,compressorHeatOff,hold,Home,72,72,71.6,52,53.7,0,0,0,0,,72,52,0,72.2,0,70.7,0,71.7,0,70.5,0,72.4,0
1/1/2024,17:20:00,heat,compressorHeatOff,hold,Home,72,72,71.3,52,53.7,0,0,0,0,,71.8,52,1,72.1,1,70.5,0,71.5,0,70.4,1,72.2,0
1/1/2024,17:25:00,heat,compressorHeatOff,hold,Home,72,72,71.2,51,53.7,0,0,0,0,,71.6,51,0,71.9,1,70.3,0,71.4,0,70.1,1,71.9,0
1/1/2024,17:30:00,heat,compressorHeatOff,hold,Home,72,72,71,51,53.7,0,0,60,60,,71.6,51,0,71.8,1,70.2,0,71.2,0,70,1,71.8,0
1/1/2024,17:35:00,heat,compressorHeatStage1On,hold,Home,72,72,71,51,53.7,0,0,300,300,,71.5,51,0,71.7,0,70.1,0,71.2,0,69.9,0,71.7,0
1/1/2024,17:40:00,heat,compressorHeatStage1On,hold,Home,72,72,71.6,51,53.7,0,0,105,150,,72.6,51,1,72.2,0,70.7,0,71.6,0,70.3,0,72.3,1
1/1/2024,17:45:00,heat,compressorHeatOff,hold,Home,72,72,72.2,51,53.7,0,0,0,0,,72.7,51,0,72.9,0,71.3,0,72.2,0,71.1,0,72.9,1
1/1/2024,17:50:00,heat,compressorHeatOff,hold,Home,72,72,72.1,51,53.7,0,0,0,0,,72.2,51,0,72.7,0,71.2,0,72.2,0,70.9,1,72.6,0
1/1/2024,17:55:00,heat,compressorHeatOff,hold,Home,72,72,71.8,51,53.7,0,0,0,0,,71.8,51,0,72.6,0,70.9,0,71.9,0,70.8,1,72.3,0
1/1/2024,18:00:00,heat,compressorHeatOff,hold,Home,72,72,71.6,52,50.8,0,0,0,0,,71.5,52,0,72.5,0,70.7,0,71.8,0,70.7,1,72,0
1/1/2024,18:05:00,heat,compressorHeatOff,hold,Home,72,72,71.4,52,50.8,0,0,0,0,,71.3,52,0,72.4,0,70.5,0,71.6,0,70.6,1,71.8,0
1/1/2024,18:10:00,heat,compressorHeatOff,hold,Home,72,72,71.3,52,50.8,0,0,0,0,,71.1,52,0,72.3,0,70.3,0,71.4,0,70.9,1,71.6,0
1/1/2024,18:15:00,heat,compressorHeatOff,hold,Home,72,72,71.5,54,50.8,0,0,0,0,,71,54,1,72.3,0,70.1,1,71.2,0,71.8,1,71.4,0
1/1/2024,18:20:00,heat,compressorHeatOff,hold,Home,72,72,71.5,55,50.8,0,0,0,0,,71,55,1,72.3,0,70.1,1,71.1,0,72.4,1,71.2,0
1/1/2024,18:25:00,heat,compressorHeatOff,hold,Home,72,72,71.3,56,50.8,0,0,0,0,,70.9,56,1,72.4,0,70,1,71,0,72.3,1,71.1,1
1/1/2024,18:30:00,heat,compressorHeatOff,hold,Home,72,72,71.2,55,50.8,0,0,0,0,,71.3,55,1,72.3,0,69.9,1,70.9,0,72,1,71,1
1/1/2024,18:35:00,heat,compressorHeatOff,hold,Home,72.1,72.1,71,55,50.8,0,0,90,90,,71.4,55,1,72.2,0,69.8,1,70.8,0,71.7,1,71,1
1/1/2024,18:40:00,heat,compressorHeatStage1On,hold,Home,73,73,70.9,54,50.8,0,0,300,300,,71.3,54,1,72.1,0,69.7,1,70.7,0,71.6,1,70.9,1
1/1/2024,18:45:00,heat,compressorHeatStage1On,hold,Home,73,73,71.6,52,50.8,0,0,300,300,,72.5,52,0,72.6,0,70.6,1,71.2,0,71.8,1,71.6,1
1/1/2024,18:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.5,51,50.8,0,0,45,90,,73.4,51,0,73.7,0,71.6,1,72.4,0,72.5,1,72.7,0
1/1/2024,18:55:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,50.8,0,0,0,0,,73.3,51,0,74,0,72,1,72.8,0,72.9,0,73.1,0
1/1/2024,19:00:00,heat,compressorHeatOff,hold,Home,73,73,72.5,51,49.4,0,0,0,0,,73,51,1,73.7,0,71.8,1,72.5,0,72.7,0,72.7,0
1/1/2024,19:05:00,heat,compressorHeatOff,hold,Home,73,73,72.2,52,49.4,0,0,0,0,,72.9,52,0,73.5,0,71.6,1,72.2,0,72.3,0,72.4,0
1/1/2024,19:10:00,heat,compressorHeatOff,hold,Home,73,73,71.9,52,49.4,0,0,255,255,,72.4,52,1,73.3,0,71.3,1,72,0,72,0,72,0
1/1/2024,19:15:00,heat,compressorHeatStage1On,hold,Home,73,73,72.1,52,49.4,0,0,270,300,,73.3,52,1,73.5,0,71.4,1,72,0,71.9,0,71.9,0
1/1/2024,19:20:00,heat,compressorHeatOff,hold,Home,73,73,73,50,49.4,0,0,0,15,,74.1,50,1,74.2,1,72.4,1,72.7,0,72.6,1,72.8,0
1/1/2024,19:25:00,heat,compressorHeatOff,hold,Home,73,73,73.2,50,49.4,0,0,0,0,,73.9,50,1,74.3,1,72.7,1,73,0,72.9,1,73.1,0
1/1/2024,19:30:00,heat,compressorHeatOff,hold,Home,73,73,72.9,50,47.9,0,0,0,0,,73.6,50,0,74,0,72.4,1,72.7,0,72.6,0,72.8,0
1/1/2024,19:35:00,heat,compressorHeatOff,hold,Home,73,73,72.7,51,47.9,0,0,0,0,,73.3,51,1,73.8,1,72.2,1,72.4,0,72.4,1,72.5,1
1/1/2024,19:40:00,heat,compressorHeatOff,hold,Home,73,73,72.6,52,47.9,0,0,45,45,,73.2,52,0,73.6,1,72,1,72.2,0,72.1,1,72.2,1
1/1/2024,19:45:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,52,47.9,0,0,300,300,,73.1,52,0,73.4,1,71.8,0,72,0,71.9,1,72,1
1/1/2024,19:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.2,52,47.9,0,0,300,300,,72.9,52,0,73.3,0,71.6,0,71.7,0,71.7,0,71.9,1
1/1/2024,19:55:00,heat,compressorHeatStage1On,hold,Home,73,73,72.1,52,47.9,0,0,300,300,,72.7,52,0,73.2,0,71.4,0,71.6,0,71.4,0,71.8,1
1/1/2024,20:00:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,53,47.1,0,0,240,285,,73.5,53,0,73.2,0,71.7,0,71.7,0,71.5,0,72,1
1/1/2024,20:05:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,47.1,0,0,0,0,,74,51,0,74.1,0,72.4,0,72.6,0,72.3,0,72.9,1
1/1/2024,20:10:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,47.1,0,0,0,0,,73.8,51,1,74,0,72.5,0,72.6,0,72.4,0,73.3,1
1/1/2024,20:15:00,heat,compressorHeatOff,hold,Home,73,73,72.8,54,47.1,0,0,0,0,,73.3,54,1,73.8,0,72.2,1,72.4,0,72.1,0,73.1,1
1/1/2024,20:20:00,heat,compressorHeatOff,hold,Home,73,73,72.6,53,47.1,0,0,0,0,,73.2,53,0,73.6,0,71.9,1,72.2,0,71.8,0,72.9,1
1/1/2024,20:25:00,heat,compressorHeatOff,hold,Home,73,73,72.4,52,47.1,0,0,165,165,,73,52,0,73.5,0,71.7,0,72,0,71.6,1,72.7,0
1/1/2024,20:30:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,52,45.6,0,0,225,270,,73,52,0,73.4,0,71.7,0,71.9,0,71.5,1,72.7,0
1/1/2024,20:35:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,45.6,0,0,0,0,,73.4,52,0,73.8,0,72,0,72.2,0,71.8,1,73.3,0
1/1/2024,20:40:00,heat,compressorHeatOff,hold,Home,73,73,72.7,52,45.6,0,0,0,0,,73.4,52,0,73.8,0,72.1,0,72.4,0,71.9,0,73.6,0
1/1/2024,20:45:00,heat,compressorHeatOff,hold,Home,73,73,72.5,53,45.6,0,0,150,150,,73.2,53,0,73.7,0,71.9,0,72.2,0,71.8,0,73.4,0
1/1/2024,20:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,53,45.6,0,0,300,300,,73.1,53,0,73.6,0,71.8,0,72,0,71.6,0,73.3,1
1/1/2024,20:55:00,heat,compressorHeatOff,hold,Home,73,73,72.9,52,45.6,0,0,0,45,,73.6,52,0,74.1,0,72.3,0,72.5,0,72,0,73.9,1
1/1/2024,21:00:00,heat,compressorHeatOff,hold,Home,73,73,73.1,52,45.3,0,0,0,0,,73.6,52,0,74.2,0,72.4,0,72.8,0,72.3,1,74.2,1
1/1/2024,21:05:00,heat,compressorHeatOff,hold,Home,73,73,72.9,53,45.3,0,0,0,0,,73.4,53,0,74,0,72.1,0,72.5,0,72.2,1,74,0
1/1/2024,21:10:00,heat,compressorHeatOff,hold,Home,73,73,72.7,54,45.3,0,0,0,0,,73.2,54,1,73.8,0,71.9,0,72.3,0,71.9,1,73.8,0
1/1/2024,21:15:00,heat,compressorHeatOff,hold,Home,73,73,72.5,53,45.3,0,0,210,210,,72.6,53,0,73.7,0,71.6,0,72.1,0,71.7,0,73.6,0
1/1/2024,21:20:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,53,45.3,0,0,300,300,,72.4,53,0,73.5,0,71.4,0,71.8,0,71.4,0,73.4,0
1/1/2024,21:25:00,heat,compressorHeatStage1On,hold,Home,73,73,72.2,52,45.3,0,0,180,225,,72.5,52,0,73.3,0,71.1,0,71.5,0,71.1,0,73.2,0
1/1/2024,21:30:00,heat,compressorHeatOff,hold,Home,73,73,72.1,53,45.3,0,0,165,165,,72.3,53,1,73.1,0,71.1,1,71.4,0,71,1,73.2,1
1/1/2024,21:35:00,heat,compressorHeatStage1On,hold,Home,73,73,72,52,45.3,0,0,300,300,,72.3,52,1,72.9,0,70.9,1,71.3,0,70.8,1,73.1,1
1/1/2024,21:40:00,heat,compressorHeatStage1On,hold,Home,73,73,71.8,52,45.3,0,0,300,300,,72.2,52,0,72.7,0,70.9,1,71.1,0,70.6,0,73,1
1/1/2024,21:45:00,heat,compressorHeatStage1On,hold,Home,73,73,71.7,53,45.3,0,0,300,300,,72.1,53,0,72.6,0,70.7,0,71,0,70.6,0,73,1
1/1/2024,21:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.1,53,45.3,0,0,300,300,,72.4,53,0,73,0,71.6,0,71.6,0,70.9,0,73.5,0
1/1/2024,21:55:00,heat,compressorHeatStage1On,hold,Home,73,73,72.8,53,45.3,0,0,45,90,,72.5,53,0,73.9,0,72.6,0,72.4,0,71.7,0,74.5,0
1/1/2024,22:00:00,heat,compressorHeatOff,hold,Home,73,73,73,51,44.3,0,0,0,0,,72.3,51,1,74,0,73.2,1,72.9,0,71.9,0,74.9,0
1/1/2024,22:05:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,44.3,0,0,0,0,,72.4,52,0,73.7,0,72.7,1,72.5,0,71.7,0,74.6,0
1/1/2024,22:10:00,heat,compressorHeatOff,hold,Home,73,73,72.5,51,44.3,0,0,135,135,,72.3,51,0,73.5,0,72.2,1,72.2,0,71.3,0,74.3,1
1/1/2024,22:15:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,54,44.3,0,0,255,300,,71.8,54,0,73.3,0,72.1,0,72.1,0,71.2,0,74.2,1
1/1/2024,22:20:00,heat,compressorHeatOff,hold,Home,73,73,72.7,53,44.3,0,0,0,0,,72,53,0,73.6,0,72.6,0,72.3,0,71.4,0,74.3,1
1/1/2024,22:25:00,heat,compressorHeatOff,hold,Home,73,73,72.9,54,44.3,0,0,0,0,,72.4,54,0,73.6,0,72.7,0,72.4,0,71.4,0,74.4,1
1/1/2024,22:30:00,heat,compressorHeatOff,hold,Home,73,73,72.8,52,44.3,0,0,0,0,,72.4,52,0,73.3,0,72.4,0,72.2,0,71.2,0,74.2,1
1/1/2024,22:35:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,44.3,0,0,0,0,,72.3,51,0,73.1,0,72.1,0,72,0,71.1,0,74.1,0
1/1/2024,22:40:00,heat,compressorHeatOff,hold,Home,73,73,72.7,51,44.3,0,0,0,0,,72.2,51,0,72.9,0,71.9,0,71.8,0,70.8,0,73.8,0
1/1/2024,22:45:00,heat,compressorHeatOff,hold,Home,73,73,72.7,51,44.3,0,0,0,0,,72,51,0,72.7,0,71.7,0,71.6,0,70.6,0,73.8,0
1/1/2024,22:50:00,heat,compressorHeatOff,hold,Home,73,73,72.6,51,44.3,0,0,0,0,,71.9,51,0,72.4,0,71.6,0,71.3,0,70.4,0,73.6,0
1/1/2024,22:55:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,44.3,0,0,0,0,,71.8,51,0,72.2,0,71.5,0,71.1,0,70.2,0,73.5,0
1/1/2024,23:00:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,43.8,0,0,0,0,,71.7,51,0,72.1,0,71.3,0,71,0,70,0,73.5,1
1/1/2024,23:05:00,heat,compressorHeatOff,hold,Home,73,73,72.9,51,43.8,0,0,0,0,,71.6,51,0,71.8,0,71.1,0,70.9,0,69.8,0,73.4,1
1/1/2024,23:10:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,43.8,0,0,0,0,,71.5,51,0,71.7,0,71,0,70.7,0,69.7,0,73.2,1
1/1/2024,23:15:00,heat,compressorHeatOff,hold,Home,73,73,73.2,51,43.8,0,0,0,0,,71.5,51,0,71.6,0,70.9,0,70.5,0,69.6,0,73.2,1
1/1/2024,23:20:00,heat,compressorHeatOff,hold,Home,73,73,73.1,51,43.8,0,0,0,0,,71.4,51,0,71.4,0,70.8,0,70.4,0,69.5,0,73.1,1
1/1/2024,23:25:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,43.8,0,0,0,0,,71.3,51,1,71.3,1,70.7,0,70.2,0,69.3,0,73.1,1
1/1/2024,23:30:00,heat,compressorHeatOff,hold,Home,73,73,72.2,52,43.8,0,0,270,270,,70.9,52,0,71.1,1,70.6,0,70.2,0,69.2,0,72.9,1
1/1/2024,23:35:00,heat,compressorHeatStage1On,hold,Home,73,73,71.9,53,43.8,0,0,300,300,,71.2,53,0,71.2,1,70.8,0,70.2,0,69.3,0,72.6,0
1/1/2024,23:40:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,52,43.8,0,0,45,90,,71.6,52,0,71.7,0,71.5,0,70.9,0,69.8,0,73.2,0
1/1/2024,23:45:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,52,43.8,0,0,300,300,,71.4,52,0,72.1,0,71.9,0,71.4,0,70.2,0,73.4,0
1/1/2024,23:50:00,heat,compressorHeatStage1On,hold,Home,73,73,72.3,53,43.8,0,0,210,255,,71.5,53,0,72.1,0,72,0,71.4,0,70.3,0,73.4,0
1/1/2024,23:55:00,heat,compressorHeatOff,hold,Home,73,73,72.6,51,43.8,0,0,0,0,,71.8,51,0,72.5,0,72.8,0,71.9,0,70.7,0,73.7,0
1/2/2024,0:00:00,heat,compressorHeatOff,hold,Home,73,73,72.6,51,43.5,0,0,135,135,,71.8,51,1,72.5,1,72.6,0,71.9,0,70.7,0,73.6,0
1/2/2024,0:05:00,heat,compressorHeatStage1On,hold,Home,73,73,72.5,52,43.5,0,0,255,300,,72.1,52,0,72.4,1,72.5,0,71.8,0,70.5,0,73.3,0
1/2/2024,0:10:00,heat,compressorHeatOff,hold,Home,73,73,72.8,51,43.5,0,0,0,0,,72.8,51,0,72.6,0,72.9,0,72,0,70.7,0,73.5,0
1/2/2024,0:15:00,heat,compressorHeatOff,hold,Home,73,73,72.7,49,43.5,0,0,15,15,,72.5,49,0,72.6,0,73,0,72.1,0,70.8,0,73.4,0
1/2/2024,0:20:00,heat,compressorHeatStage1On,hold,Home,73,73,72.4,52,43.5,0,0,300,300,,72.4,52,0,72.4,0,72.8,0,71.8,0,70.6,0,73.2,0
1/2/2024,0:25:00,heat,compressorHeatStage1On,hold,Home,73,73,72.7,51,43.5,0,0,75,120,,72.9,51,0,72.6,0,73,0,71.9,0,70.6,0,73.2,0
1/2/2024,0:30:00,heat,compressorHeatOff,hold,Home,73,73,72.8,48,42.8,0,0,0,0,,72.8,48,0,72.8,0,73.3,0,72.2,0,70.8,0,73.4,0
1/2/2024,0:35:00,heat,compressorHeatOff,hold,Home,73,73,72.5,51,42.8,0,0,255,255,,72.5,51,0,72.7,0,73.1,0,72.1,0,70.7,0,73.1,0
1/2/2024,0:40:00,heat,compressorHeatStage1On,hold,Home,73,73,72.6,51,42.8,0,0,120,165,,73,51,0,72.7,0,73.1,0,71.9,0,70.7,0,72.9,0
