#,Thermostat,identifier,5.31611E+11,,,,,,,,,,,,,,,,,,,,
#,Thermostat,name,1575 apt C,,,,,,,,,,,,,,,,,,,,
#,Start,date,1/1/2024,,,,,,,,,,,,,,,,,,,,
#,End,date,2/1/2024,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure
1/21/2024,0:20:00,heat,compressorHeatOff,hold,Home,67,67,70.3,71,51.7,0,0,0,0,-0.2,70.1,71,0,4,124,2277,1252,100242
1/21/2024,0:25:00,heat,compressorHeatOff,hold,Home,67,67,70.3,71,51.7,0,0,0,0,-0.2,70.1,71,0,4,124,2281,1253,100241
1/21/2024,0:30:00,heat,compressorHeatOff,hold,Home,67,67,70.3,70,51.7,0,0,0,0,-0.1,70.1,70,0,4,126,2319,1264,100245
1/21/2024,0:35:00,heat,compressorHeatOff,hold,Home,67,67,70.2,70,51.7,0,0,0,0,,70.2,70,0,4,129,2460,1303,100245
1/21/2024,0:40:00,heat,compressorHeatOff,hold,Home,67,67,70.2,70,51.7,0,0,0,0,,70.2,70,1,4,130,2493,1312,100245
1/21/2024,0:45:00,heat,compressorHeatOff,hold,Home,67,67,70.2,70,51.7,0,0,0,0,-0.1,70.1,70,1,4,134,2626,1346,100244
1/21/2024,0:50:00,heat,compressorHeatOff,hold,Home,67,67,70.3,70,51.7,0,0,0,0,-0.1,70.1,70,0,4,134,2641,1350,100244
1/21/2024,0:55:00,heat,compressorHeatOff,hold,Home,67,67,70.3,71,51.7,0,0,0,0,-0.2,70.1,71,0,4,139,2836,1397,100241
1/21/2024,1:00:00,heat,compressorHeatOff,hold,Home,67,67,70.2,71,52.1,0,0,0,0,-0.2,70,71,0,4,140,2893,1410,100239
1/21/2024,1:05:00,heat,compressorHeatOff,hold,Home,67,67,70.2,71,52.1,0,0,0,0,-0.2,70,71,0,4,138,2815,1393,100238
1/21/2024,1:10:00,heat,compressorHeatOff,hold,Home,67,67,70.1,71,52.1,0,0,0,0,-0.2,69.9,71,0,4,138,2789,1386,100238
1/21/2024,1:15:00,heat,compressorHeatOff,hold,Home,67,67,70.1,71,52.1,0,0,0,0,-0.2,69.9,71,0,4,138,2824,1394,100243
1/21/2024,1:20:00,heat,compressorHeatOff,hold,Home,67,67,70,71,52.1,0,0,0,0,-0.2,69.8,71,0,4,142,2960,1426,100249
1/21/2024,1:25:00,heat,compressorHeatOff,hold,Home,67,67,70,71,52.1,0,0,0,0,-0.2,69.8,71,0,4,144,3086,1453,100250
1/21/2024,1:30:00,heat,compressorHeatOff,hold,Home,67,67,69.9,71,52.1,0,0,0,0,-0.2,69.7,71,0,4,142,2972,1428,100253
1/21/2024,1:35:00,heat,compressorHeatOff,hold,Home,67,67,69.8,71,52.1,0,0,0,0,-0.1,69.6,71,0,4,165,4586,1653,100256
1/21/2024,1:40:00,heat,compressorHeatOff,hold,Home,67,67,69.6,71,52.1,0,0,0,0,,69.6,71,0,4,197,6831,1976,100256
1/21/2024,1:45:00,heat,compressorHeatOff,hold,Home,67,67,69.5,70,52.1,0,0,0,0,,69.5,70,0,4,174,4904,1748,100260
1/21/2024,1:50:00,heat,compressorHeatOff,hold,Home,67,67,69.4,69,52.1,0,0,0,0,,69.4,69,0,4,148,3263,1489,100263
1/21/2024,1:55:00,heat,compressorHeatOff,hold,Home,67,67,69.3,70,52.1,0,0,0,0,,69.3,70,0,4,146,3177,1472,100262
1/21/2024,2:00:00,heat,compressorHeatOff,hold,Home,67,67,69.2,70,52.5,0,0,0,0,,69.2,70,0,4,147,3210,1479,100261
1/21/2024,2:05:00,heat,compressorHeatOff,hold,Home,67,67,69.2,70,52.5,0,0,0,0,,69.1,70,0,4,146,3171,1471,100262
1/21/2024,2:10:00,heat,compressorHeatOff,hold,Home,67,67,69.1,70,52.5,0,0,0,0,,69.1,70,0,4,146,3153,1467,100264
1/21/2024,2:15:00,heat,compressorHeatOff,hold,Home,67,67,69.1,71,52.5,0,0,0,0,,69,71,0,4,150,3344,1506,100265
1/21/2024,2:20:00,heat,compressorHeatOff,hold,Home,67,67,69.1,71,52.5,0,0,0,0,,69,71,0,4,154,3559,1547,100265
1/21/2024,2:25:00,heat,compressorHeatOff,hold,Home,67,67,69.1,71,52.5,0,0,0,0,,69.1,71,0,4,154,3570,1549,100267
1/21/2024,2:30:00,heat,compressorHeatOff,hold,Home,67,67,69.1,71,52.9,0,0,0,0,,69,71,0,4,154,3570,1550,100265
1/21/2024,2:35:00,heat,compressorHeatOff,hold,Home,67,67,69.1,71,52.9,0,0,0,0,-0.1,69,71,1,4,163,4094,1636,100261
1/21/2024,2:40:00,heat,compressorHeatOff,hold,Home,67,67,69.2,71,52.9,0,0,0,0,-0.3,68.8,71,0,4,178,5144,1791,100261
1/21/2024,2:45:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.9,0,0,0,0,,69,70,0,4,178,5121,1788,100261
1/21/2024,2:50:00,heat,compressorHeatOff,hold,Home,67,67,69.1,70,52.9,0,0,0,0,,69.1,70,0,4,180,5264,1806,100262
1/21/2024,2:55:00,heat,compressorHeatOff,hold,Home,67,67,69.1,70,52.9,0,0,0,0,,69.1,70,0,4,180,5258,1806,100261
1/21/2024,3:00:00,heat,compressorHeatOff,hold,Home,67,67,69.1,70,52.8,0,0,0,0,,69.1,70,0,4,181,5353,1818,100259
1/21/2024,3:05:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.8,0,0,0,0,,69,70,0,4,182,5466,1831,100261
1/21/2024,3:10:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.8,0,0,0,0,,69,70,0,4,181,5367,1819,100261
1/21/2024,3:15:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.8,0,0,0,0,,69,70,0,4,179,5166,1794,100261
1/21/2024,3:20:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.8,0,0,0,0,,69,70,0,4,176,5006,1773,100261
1/21/2024,3:25:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.8,0,0,0,0,,69,70,0,4,175,4913,1761,100260
1/21/2024,3:30:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.3,0,0,0,0,,68.9,70,0,4,175,4907,1760,100261
1/21/2024,3:35:00,heat,compressorHeatOff,hold,Home,67,67,69,70,52.3,0,0,0,0,,69,70,0,4,174,4816,1748,100261
1/21/2024,3:40:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.3,0,0,0,0,,68.9,70,0,4,175,4888,1757,100261
1/21/2024,3:45:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.3,0,0,0,0,,68.9,70,0,4,179,5238,1802,100262
1/21/2024,3:50:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.3,0,0,0,0,,68.9,70,0,4,187,5897,1881,100261
1/21/2024,3:55:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.3,0,0,0,0,,68.9,70,0,4,192,6307,1926,100258
1/21/2024,4:00:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.4,0,0,0,0,,68.9,70,0,4,188,5915,1883,100258
1/21/2024,4:05:00,heat,compressorHeatOff,hold,Home,67,67,68.9,70,52.4,0,0,0,0,,68.9,70,0,4,186,5830,1874,100255
1/21/2024,4:10:00,heat,compressorHeatOff,hold,Home,67,67,68.8,70,52.4,0,0,0,0,,68.8,70,0,4,185,5706,1860,100256
1/21/2024,4:15:00,heat,compressorHeatOff,hold,Home,67,67,68.8,70,52.4,0,0,0,0,,68.8,70,0,4,184,5571,1844,100256
1/21/2024,4:20:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,,68.7,70,0,4,182,5471,1832,100256
1/21/2024,4:25:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,,68.6,70,0,4,181,5340,1816,100253
1/21/2024,4:30:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,,68.7,70,0,4,179,5214,1800,100254
1/21/2024,4:35:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,,68.7,70,0,4,178,5117,1788,100255
1/21/2024,4:40:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,,68.7,70,0,4,177,5036,1777,100263
1/21/2024,4:45:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,,68.7,70,0,4,178,5149,1792,100266
1/21/2024,4:50:00,heat,compressorHeatOff,hold,Home,67,67,68.7,70,52.4,0,0,0,0,-0.1,68.6,70,0,4,180,5244,1804,100266
1/21/2024,4:55:00,heat,compressorHeatOff,hold,Home,67,67,68.8,71,52.4,0,0,0,0,-0.2,68.6,71,0,4,178,5100,1786,100267
1/21/2024,5:00:00,heat,compressorHeatOff,hold,Home,67,67,68.8,71,52.4,0,0,0,0,-0.2,68.6,71,0,4,176,4995,1772,100264
1/21/2024,5:05:00,heat,compressorHeatOff,hold,Home,67,67,68.7,71,52.4,0,0,0,0,-0.2,68.5,71,1,4,177,5039,1778,100261
1/21/2024,5:10:00,heat,compressorHeatOff,hold,Home,67,67,68.7,71,52.4,0,0,0,0,-0.2,68.5,71,0,4,176,5006,1773,100258
1/21/2024,5:15:00,heat,compressorHeatOff,hold,Home,67,67,68.7,71,52.4,0,0,0,0,-0.2,68.5,71,1,4,182,5406,1824,100258
1/21/2024,5:20:00,heat,compressorHeatOff,hold,Home,67,67,68.5,71,52.4,0,0,0,0,,68.4,71,0,4,181,5380,1821,100262
1/21/2024,5:25:00,heat,compressorHeatOff,hold,Home,67,67,68.6,72,52.4,0,0,0,0,-0.2,68.3,72,0,4,191,6205,1914,100269
1/21/2024,5:30:00,heat,compressorHeatOff,hold,Home,67,67,68.6,72,52.4,0,0,0,0,-0.3,68.2,72,0,4,197,6830,1979,100273
1/21/2024,5:35:00,heat,compressorHeatOff,hold,Home,67,67,68.5,72,52.4,0,0,0,0,-0.3,68.1,72,0,4,193,6468,1943,100284
1/21/2024,5:40:00,heat,compressorHeatOff,hold,Home,67,67,68.3,71,52.4,0,0,0,0,-0.1,68.1,71,0,4,191,6207,1915,100277
1/21/2024,5:45:00,heat,compressorHeatOff,hold,Home,67,67,68.3,71,52.4,0,0,0,0,-0.1,68.1,71,0,4,191,6211,1916,100273
1/21/2024,5:50:00,heat,compressorHeatOff,hold,Home,67,67,68.1,71,52.4,0,0,0,0,,68.1,71,0,4,192,6298,1924,100271
1/21/2024,5:55:00,heat,compressorHeatOff,hold,Home,67,67,68.3,71,52.4,0,0,0,0,-0.1,68.1,71,0,4,197,6828,1978,100265
1/21/2024,6:00:00,heat,compressorHeatOff,hold,Home,67,67,68.3,71,52.2,0,0,0,0,-0.1,68.1,71,0,4,202,7406,2032,100260
1/21/2024,6:05:00,heat,compressorHeatOff,hold,Home,67,67,68.2,71,52.2,0,0,0,0,,68.1,71,0,4,201,7244,2017,100260
1/21/2024,6:10:00,heat,compressorHeatOff,hold,Home,67,67,68.1,71,52.2,0,0,0,0,,68,71,0,4,198,6925,1988,100264
1/21/2024,6:15:00,heat,compressorHeatOff,hold,Home,67,67,68.1,71,52.2,0,0,0,0,-0.1,68,71,0,4,196,6699,1966,100272
1/21/2024,6:20:00,heat,compressorHeatOff,hold,Home,67,67,68.1,71,52.2,0,0,0,0,-0.2,67.9,71,0,4,208,8051,2085,100282
1/21/2024,6:25:00,heat,compressorHeatOff,hold,Home,67,67,68.1,71,52.2,0,0,0,0,-0.2,67.9,71,0,4,214,8845,2149,100293
1/21/2024,6:30:00,heat,compressorHeatOff,hold,Home,67,67,68,71,52.2,0,0,0,0,-0.2,67.8,71,0,4,210,8329,2110,100302
1/21/2024,6:35:00,heat,compressorHeatOff,hold,Home,67,67,68,71,52.2,0,0,0,0,-0.2,67.7,71,0,4,210,8295,2107,100306
1/21/2024,6:40:00,heat,compressorHeatOff,hold,Home,67,67,68.2,73,52.2,0,0,0,0,-0.4,67.7,73,0,4,211,8446,2119,100309
1/21/2024,6:45:00,heat,compressorHeatOff,hold,Home,67,67,68.2,73,52.2,0,0,0,0,-0.4,67.8,73,0,4,215,8980,2160,100311
1/21/2024,6:50:00,heat,compressorHeatOff,hold,Home,67,67,68,72,52.2,0,0,0,0,-0.3,67.7,72,0,4,212,8562,2128,100315
1/21/2024,6:55:00,heat,compressorHeatOff,hold,Home,67,67,68,72,52.2,0,0,0,0,-0.3,67.7,72,0,4,216,9056,2165,100323
1/21/2024,7:00:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.8,0,0,0,0,-0.3,67.7,73,0,4,221,9767,2215,100325
1/21/2024,7:05:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.8,0,0,0,0,-0.3,67.6,73,0,4,219,9461,2194,100325
1/21/2024,7:10:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.8,0,0,0,0,-0.4,67.6,73,1,4,215,8924,2155,100324
1/21/2024,7:15:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.8,0,0,0,0,-0.3,67.7,73,0,4,212,8603,2131,100320
1/21/2024,7:20:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.8,0,0,0,0,-0.3,67.6,73,0,3,239,13702,2401,100314
1/21/2024,7:25:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.8,0,0,0,0,-0.4,67.6,73,0,3,271,20764,2713,100314
1/21/2024,7:30:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.6,0,0,0,0,-0.5,67.5,73,0,4,260,17765,2611,100316
1/21/2024,7:35:00,heat,compressorHeatOff,hold,Home,67,67,68,73,51.6,0,0,0,0,-0.5,67.5,73,0,4,255,16479,2561,100316
1/21/2024,7:40:00,heat,compressorHeatOff,hold,Home,67,67,67.9,73,51.6,0,0,0,0,-0.5,67.4,73,0,4,252,15617,2526,100319
1/21/2024,7:45:00,heat,compressorHeatOff,hold,Home,67,67,67.9,73,51.6,0,0,0,0,-0.5,67.4,73,0,4,254,16100,2546,100333
1/21/2024,7:50:00,heat,compressorHeatOff,hold,Home,67,67,67.9,73,51.6,0,0,0,0,-0.5,67.4,73,1,4,253,15829,2535,100345
1/21/2024,7:55:00,heat,compressorHeatOff,hold,Home,67,67,67.8,73,51.6,0,0,0,0,-0.5,67.3,73,1,4,249,14931,2495,100350
1/21/2024,8:00:00,heat,compressorHeatOff,hold,Home,67,67,67.7,73,51.5,0,0,0,0,-0.5,67.2,73,1,4,261,17993,2618,100359
1/21/2024,8:05:00,heat,compressorHeatOff,hold,Home,67,67,67.7,73,51.5,0,0,0,0,-0.5,67.2,73,1,4,259,17405,2597,100367
1/21/2024,8:10:00,heat,compressorHeatOff,hold,Home,67,67,67.7,73,51.5,0,0,0,0,-0.5,67.2,73,1,4,252,15765,2532,100380
1/21/2024,8:15:00,heat,compressorHeatOff,hold,Home,67,67,67.8,73,51.5,0,0,0,0,-0.5,67.3,73,1,4,263,18674,2644,100388
1/21/2024,8:20:00,heat,compressorHeatOff,hold,Home,67,67,67.7,73,51.5,0,0,0,0,-0.5,67.2,73,0,4,263,18551,2639,100398
1/21/2024,8:25:00,heat,compressorHeatOff,hold,Home,67,67,67.8,73,51.5,0,0,0,0,-0.5,67.3,73,1,4,262,18121,2623,100406
1/21/2024,8:30:00,heat,compressorHeatOff,hold,Home,67,67,68.1,74,53.5,0,0,0,0,-0.7,67.3,74,1,4,248,14733,2486,100413
1/21/2024,8:35:00,heat,compressorHeatOff,hold,Home,67,67,68.2,75,53.5,0,0,0,0,-0.7,67.4,75,1,3,250,15584,2510,100421
1/21/2024,8:40:00,heat,compressorHeatOff,hold,Home,67,67,68.3,75,53.5,0,0,0,0,-0.7,67.6,75,0,3,270,20666,2707,100427
1/21/2024,8:45:00,heat,compressorHeatOff,hold,Home,67,67,68.5,75,53.5,0,0,0,0,-0.8,67.7,75,0,4,260,17748,2610,100431
1/21/2024,8:50:00,heat,compressorHeatOff,hold,Home,67,67,68.4,74,53.5,0,0,0,0,-0.6,67.8,74,0,4,263,18593,2641,100429
1/21/2024,8:55:00,heat,compressorHeatOff,hold,Home,67,67,68.4,74,53.5,0,0,0,0,-0.7,67.6,74,1,4,256,16796,2573,100435
1/21/2024,9:00:00,heat,compressorHeatOff,hold,Home,67,67,68.2,75,54,0,0,0,0,-0.6,67.6,75,0,4,249,14889,2494,100437
1/21/2024,9:05:00,heat,compressorHeatOff,hold,Home,67,67,68.5,75,54,0,0,0,0,-0.7,67.7,75,0,4,233,11846,2338,100441
1/21/2024,9:10:00,heat,compressorHeatOff,hold,Home,67,67,68.6,75,54,0,0,0,0,-0.8,67.8,75,1,4,206,7912,2071,100443
1/21/2024,9:15:00,heat,compressorHeatOff,hold,Home,67,67,68.6,76,54,0,0,0,0,-0.9,67.6,76,1,4,201,7284,2017,100450
1/21/2024,9:20:00,heat,compressorHeatOff,hold,Home,67,67,68.8,79,54,0,0,0,0,-1.3,67.5,79,1,4,213,8702,2139,100455
1/21/2024,9:25:00,heat,compressorHeatOff,hold,Home,67,67,68.8,78,54,0,0,0,0,-1.2,67.5,78,1,4,208,8083,2090,100448
1/21/2024,9:30:00,heat,compressorHeatOff,hold,Home,67,67,68.8,79,54,0,0,0,0,-1.2,67.5,79,1,4,205,7713,2058,100438
1/21/2024,9:35:00,heat,compressorHeatOff,hold,Home,67,67,68.9,79,54,0,0,0,0,-1.3,67.6,79,1,4,194,6535,1948,100431
1/21/2024,9:40:00,heat,compressorHeatOff,hold,Home,67,67,68.8,77,54,0,0,0,0,-1,67.7,77,1,4,176,5037,1775,100429
1/21/2024,9:45:00,heat,compressorHeatOff,hold,Home,67,67,68.6,77,54,0,0,0,0,-1,67.6,77,1,4,166,4312,1674,100424
1/21/2024,9:50:00,heat,compressorHeatOff,hold,Home,67,67,68.5,77,54,0,0,0,0,-1,67.5,77,1,4,158,3761,1584,100431
1/21/2024,9:55:00,heat,compressorHeatOff,hold,Home,67,67,68.4,77,54,0,0,0,0,-1,67.4,77,1,4,151,3413,1519,100438
1/21/2024,10:00:00,heat,compressorHeatOff,hold,Home,67,67,68.6,77,56.1,0,0,0,0,-1,67.6,77,1,4,149,3320,1501,100434
1/21/2024,10:05:00,heat,compressorHeatOff,hold,Home,68.3,67.3,68.3,77,56.1,0,0,45,45,-0.8,67.5,77,1,4,155,3609,1557,100432
1/21/2024,10:10:00,heat,compressorHeatStage1On,,Home,76,69,67.4,77,56.1,0,0,300,300,,67.4,77,1,4,154,3588,1553,100423
1/21/2024,10:15:00,,,,,,,,,56.1,0,,,,,,,,,,,,
1/21/2024,10:20:00,,,,,,,,,56.1,0,,,,,,,,,,,,
1/21/2024,10:25:00,,,,,,,,,56.1,0,,,,,,,,,,,,
1/21/2024,10:30:00,,,,,,,,,56.1,0,,,,,,,,,,,,
1/21/2024,10:35:00,,,,,,,,,56.1,0,,,,,,,,,,,,
1/21/2024,10:40:00,,,,,,,,,56.1,0,,,,,,,,,,,,
1/21/2024,10:45:00,off,heatOff,hold,Home,67,67,69.2,78,56.1,0,0,0,0,-1.2,67.9,78,1,4,112,1904,1129,100434
1/21/2024,10:50:00,off,heatOff,hold,Home,67,67,69.1,79,56.1,0,0,0,0,-1.3,67.8,79,1,4,91,1368,914,100428
1/21/2024,10:55:00,off,heatOff,hold,Home,67,67,68.8,77,56.1,0,0,0,0,-1.1,67.7,77,1,4,74,1071,751,100427
1/21/2024,11:00:00,off,heatOff,hold,Home,67,67,69,78,58.6,0,0,0,0,-1.1,67.8,78,1,4,64,914,659,100430
1/21/2024,11:05:00,off,heatOff,hold,Home,67,67,69.2,80,58.6,0,0,0,0,-1.4,67.7,80,1,4,62,886,651,100423
1/21/2024,11:10:00,off,heatOff,hold,Home,67,67,69.3,80,58.6,0,0,0,0,-1.5,67.7,80,1,4,62,890,652,100418
1/21/2024,11:15:00,off,heatOff,hold,Home,67,67,69.2,79,58.6,0,0,0,0,-1.2,67.9,79,0,4,63,902,656,100412
1/21/2024,11:20:00,off,heatOff,hold,Home,67,67,69.4,79,58.6,0,0,0,0,-1.2,68.2,79,0,4,64,919,661,100409
1/21/2024,11:25:00,off,heatOff,hold,Home,67,67,69.5,78,58.6,0,0,0,0,-1.2,68.2,78,0,4,64,913,659,100405
1/21/2024,11:30:00,off,heatOff,hold,Home,67,67,69.5,77,58.6,0,0,0,0,-1.1,68.4,77,0,4,61,878,648,100399
1/21/2024,11:35:00,off,heatOff,hold,Home,67,67,69.6,77,58.6,0,0,0,0,-1.1,68.5,77,0,4,58,839,636,100388
1/21/2024,11:40:00,off,heatOff,hold,Home,67,67,69.7,77,58.6,0,0,0,0,-1.1,68.6,77,0,4,56,808,626,100380
1/21/2024,11:45:00,off,heatOff,hold,Home,67,67,69.8,76,58.6,0,0,0,0,-1,68.7,76,0,4,55,795,622,100376
1/21/2024,11:50:00,off,heatOff,hold,Home,67,67,69.7,75,58.6,0,0,0,0,-0.8,68.8,75,0,4,53,769,613,100369
1/21/2024,11:55:00,off,heatOff,hold,Home,67,67,69.5,74,58.6,0,0,0,0,-0.6,68.8,74,0,4,50,739,603,100366
1/21/2024,12:00:00,off,heatOff,hold,Home,67,67,69.5,75,60.7,0,0,0,0,-0.7,68.8,75,0,4,48,716,595,100356
1/21/2024,12:05:00,off,heatOff,hold,Home,67,67,69.5,75,60.7,0,0,0,0,-0.7,68.7,75,0,4,47,705,590,100349
1/21/2024,12:10:00,off,heatOff,hold,Home,67,67,69.5,75,60.7,0,0,0,0,-0.8,68.7,75,0,4,46,702,589,100344
1/21/2024,12:15:00,off,heatOff,hold,Home,67,67,69.5,75,60.7,0,0,0,0,-0.7,68.8,75,0,4,46,698,588,100332
1/21/2024,12:20:00,off,heatOff,hold,Home,67,67,69.4,75,60.7,0,0,0,0,-0.6,68.8,75,0,4,45,688,584,100319
1/21/2024,12:25:00,off,heatOff,hold,Home,67,67,69.4,75,60.7,0,0,0,0,-0.6,68.8,75,0,4,42,659,573,100321
1/21/2024,12:30:00,off,heatOff,hold,Home,67,67,69.4,74,60.7,0,0,0,0,-0.6,68.8,74,0,4,40,640,565,100324
1/21/2024,12:35:00,off,heatOff,hold,Home,67,67,69.3,73,60.7,0,0,0,0,-0.4,68.8,73,0,4,37,607,551,100315
1/21/2024,12:40:00,off,heatOff,hold,Home,67,67,69.1,73,60.7,0,0,0,0,-0.3,68.8,73,0,4,33,573,535,100306
1/21/2024,12:45:00,off,heatOff,hold,Home,67,67,69.1,73,60.7,0,0,0,0,-0.3,68.7,73,0,4,32,560,529,100304
1/21/2024,12:50:00,off,heatOff,hold,Home,67,67,69.1,73,60.7,0,0,0,0,-0.3,68.8,73,0,4,28,532,516,100295
1/21/2024,12:55:00,off,heatOff,hold,Home,67,67,69.1,73,60.7,0,0,0,0,-0.3,68.7,73,0,3,26,512,506,100279
1/21/2024,13:00:00,off,heatOff,hold,Home,67,67,69.1,73,61.9,0,0,0,0,-0.3,68.7,73,0,3,25,509,505,100258
1/21/2024,13:05:00,off,heatOff,hold,Home,67,67,69.2,73,61.9,0,0,0,0,-0.4,68.8,73,0,3,25,508,504,100256
1/21/2024,13:10:00,off,heatOff,hold,Home,67,67,69.1,73,61.9,0,0,0,0,-0.3,68.8,73,0,4,30,547,523,100255
1/21/2024,13:15:00,off,heatOff,hold,Home,67,67,69.1,73,61.9,0,0,0,0,-0.3,68.7,73,0,4,41,645,566,100244
1/21/2024,13:20:00,off,heatOff,hold,Home,67,67,69.1,72,61.9,0,0,0,0,-0.3,68.8,72,0,4,40,635,563,100237
1/21/2024,13:25:00,off,heatOff,hold,Home,67,67,69.2,72,61.9,0,0,0,0,-0.2,68.9,72,0,4,36,594,545,100234
1/21/2024,13:30:00,off,heatOff,hold,Home,67,67,69.2,72,62.2,0,0,0,0,-0.3,68.8,72,0,4,33,575,536,100233
1/21/2024,13:35:00,off,heatOff,hold,Home,67,67,69.2,72,62.2,0,0,0,0,-0.3,68.8,72,0,4,32,565,532,100237
1/21/2024,13:40:00,off,heatOff,hold,Home,67,67,69.2,72,62.2,0,0,0,0,-0.3,68.9,72,0,4,32,563,531,100236
1/21/2024,13:45:00,off,heatOff,hold,Home,67,67,69.2,72,62.2,0,0,0,0,-0.2,68.9,72,0,4,29,539,519,100236
1/21/2024,13:50:00,off,heatOff,hold,Home,67,67,69.2,72,62.2,0,0,0,0,-0.2,68.9,72,0,4,26,516,507,100234
1/21/2024,13:55:00,off,heatOff,hold,Home,67,67,69.2,72,62.2,0,0,0,0,-0.3,68.9,72,0,3,25,505,502,100230
1/21/2024,14:00:00,off,heatOff,hold,Home,67,67,69.2,73,62.6,0,0,0,0,-0.3,68.8,73,1,3,25,510,505,100229
1/21/2024,14:05:00,off,heatOff,hold,Home,67,67,69.3,73,62.6,0,0,0,0,-0.4,68.8,73,0,3,26,510,505,100233
1/21/2024,14:10:00,off,heatOff,hold,Home,67,67,69.3,73,62.6,0,0,0,0,-0.5,68.8,73,0,4,31,556,527,100234
1/21/2024,14:15:00,off,heatOff,hold,Home,67,67,69.3,73,62.6,0,0,0,0,-0.4,68.9,73,0,3,27,523,511,100236
1/21/2024,14:20:00,off,heatOff,hold,Home,67,67,69.3,73,62.6,0,0,0,0,-0.4,68.8,73,0,3,25,504,502,100238
1/21/2024,14:25:00,off,heatOff,hold,Home,67,67,69.1,73,62.6,0,0,0,0,-0.3,68.8,73,0,3,26,512,506,100239
1/21/2024,14:30:00,off,heatOff,hold,Home,67,67,69.1,73,63.5,0,0,0,0,-0.3,68.8,73,0,3,25,508,503,100248
1/21/2024,14:35:00,off,heatOff,hold,Home,67,67,69.2,73,63.5,0,0,0,0,-0.4,68.8,73,0,3,25,506,503,100239
1/21/2024,14:40:00,off,heatOff,hold,Home,67,67,69.4,73,63.5,0,0,0,0,-0.5,68.9,73,0,3,25,505,502,100235
1/21/2024,14:45:00,off,heatOff,hold,Home,67,67,69.4,72,63.5,0,0,0,0,-0.4,69,72,0,3,25,505,502,100234
1/21/2024,14:50:00,off,heatOff,hold,Home,67,67,69.4,72,63.5,0,0,0,0,-0.4,69,72,0,3,25,508,504,100229
1/21/2024,14:55:00,off,heatOff,hold,Home,67,67,69.3,72,63.5,0,0,0,0,-0.2,69,72,0,3,25,505,502,100221
1/21/2024,15:00:00,off,heatOff,hold,Home,67,67,69.4,72,63.5,0,0,0,0,-0.3,69,72,0,3,25,507,503,100212
1/21/2024,15:05:00,off,heatOff,hold,Home,67,67,69.5,73,63.5,0,0,0,0,-0.5,69,73,0,3,26,511,505,100207
1/21/2024,15:10:00,off,heatOff,hold,Home,67,67,69.3,72,63.5,0,0,0,0,-0.3,69,72,0,4,26,517,508,100193
1/21/2024,15:15:00,off,heatOff,hold,Home,67,67,69.4,72,63.5,0,0,0,0,-0.3,69,72,0,3,26,511,505,100181
1/21/2024,15:20:00,off,heatOff,hold,Home,67,67,69.4,71,63.5,0,0,0,0,-0.2,69.1,71,0,3,25,509,504,100177
1/21/2024,15:25:00,off,heatOff,hold,Home,67,67,69.3,71,63.5,0,0,0,0,-0.2,69.1,71,0,3,25,508,504,100171
1/21/2024,15:30:00,off,heatOff,hold,Home,67,67,69.4,72,63.5,0,0,0,0,-0.3,69.1,72,0,3,26,512,506,100167
1/21/2024,15:35:00,off,heatOff,hold,Home,67,67,69.4,72,63.5,0,0,0,0,-0.3,69.1,72,0,3,25,509,504,100158
